"Supply.specimen.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""SPC""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""SPC""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ParticipationTargetDirect","",,,,"Supply.specimen.typeCode",1,1,"",""
"Supply.specimen.specimenRole","","","",1,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/SpecimenRole {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.specimen.specimenRole",1,1,"",""
"Supply.performer","","","",0,*,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.performer",0,*,"",""
"Supply.performer.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""PRF""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""PRF""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ParticipationPhysicalPerformer","",,,,"Supply.performer.typeCode",1,1,"",""
"Supply.performer.time","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/IVL_TS {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.performer.time",0,1,"",""
"Supply.performer.modeCode","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/CE {[]} {[]}
","","","","","","","","","","","",,"extensible","","http://terminology.hl7.org/ValueSet/v3-ParticipationMode","",,,,"Supply.performer.modeCode",0,1,"",""
"Supply.performer.assignedEntity","","","",1,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/AssignedEntity {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.performer.assignedEntity",1,1,"",""
"Supply.author","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Author {[]} {[]}
","author","MAY contain zero or one [0..1] author (CONF:1098-7438).","","","","","","","","","",,,,,"",,,,"Supply.author",0,*,"",""
"Supply.informant","","","",0,*,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.informant",0,*,"",""
"Supply.informant.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""INF""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""INF""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ParticipationInformationGenerator","",,,,"Supply.informant.typeCode",1,1,"",""
"Supply.informant.contextControlCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""OP""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""OP""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ContextControl","",,,,"Supply.informant.contextControlCode",1,1,"",""
"Supply.informant.assignedEntity","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/AssignedEntity {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.informant.assignedEntity",0,1,"",""
"Supply.informant.relatedEntity","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/RelatedEntity {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.informant.relatedEntity",0,1,"",""
"Supply.participant","","","",0,*,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.participant",0,*,"",""
"Supply.participant.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ParticipationType","",,,,"Supply.participant.typeCode",1,1,"",""
"Supply.participant.contextControlCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""OP""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""OP""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ContextControl","",,,,"Supply.participant.contextControlCode",1,1,"",""
"Supply.participant.time","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/IVL_TS {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.participant.time",0,1,"",""
"Supply.participant.awarenessCode","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/CE {[]} {[]}
","","","","","","","","","","","",,"extensible","","http://terminology.hl7.org/ValueSet/v3-TargetAwareness","",,,,"Supply.participant.awarenessCode",0,1,"",""
"Supply.participant.participantRole","","","",1,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ParticipantRole {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.participant.participantRole",1,1,"",""
"Supply.entryRelationship","","","",0,1,"","","","Element {[]} {[]}
","entryRelationship","MAY contain zero or one [0..1] entryRelationship (CONF:1098-7442).","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship",0,*,"",""
"Supply.entryRelationship.typeCode","","","",1,1,"","","","code {[]} {[]}
","typeCode","The entryRelationship, if present, SHALL contain exactly one [1..1] @typeCode=""SUBJ"" (CodeSystem: HL7ActRelationshipType urn:oid:2.16.840.1.113883.5.1002 STATIC) (CONF:1098-7444).","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""SUBJ""/>","","","",,,,,"",,,,"Supply.entryRelationship.typeCode",1,1,"",""
"Supply.entryRelationship.inversionInd","","","",1,1,"","","","boolean {[]} {[]}
","inversionInd","The entryRelationship, if present, SHALL contain exactly one [1..1] @inversionInd=""true"" True (CONF:1098-7445).","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""true""/>","","","",,,,,"",,,,"Supply.entryRelationship.inversionInd",0,1,"",""
"Supply.entryRelationship.contextConductionInd","","","",1,1,"","","","boolean {[]} {[]}
","","","","","<valueBoolean xmlns=""http://hl7.org/fhir"" value=""true""/>","","","","","","",,,,,"",,,,"Supply.entryRelationship.contextConductionInd",1,1,"",""
"Supply.entryRelationship.sequenceNumber","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/INT {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.sequenceNumber",0,1,"",""
"Supply.entryRelationship.negationInd","","","",0,1,"","","","boolean {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.negationInd",0,1,"",""
"Supply.entryRelationship.seperatableInd","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/BL {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.seperatableInd",0,1,"",""
"Supply.entryRelationship.observation","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Observation {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.observation",0,1,"",""
"Supply.entryRelationship.regionOfInterest","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/RegionOfInterest {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.regionOfInterest",0,1,"",""
"Supply.entryRelationship.observationMedia","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ObservationMedia {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.observationMedia",0,1,"",""
"Supply.entryRelationship.substanceAdministration","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/SubstanceAdministration {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.substanceAdministration",0,1,"",""
"Supply.entryRelationship.supply","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Supply {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.supply",0,1,"",""
"Supply.entryRelationship.procedure","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Procedure {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.procedure",0,1,"",""
"Supply.entryRelationship.encounter","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Encounter {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.encounter",0,1,"",""
"Supply.entryRelationship.organizer","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Organizer {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.organizer",0,1,"",""
"Supply.entryRelationship.act","","","",1,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Act {[CanonicalType[http://hl7.org/fhir/cda/ccda/StructureDefinition/2.16.840.1.113883.10.20.22.4.20]]} {[]}
","act","The entryRelationship, if present, SHALL contain exactly one [1..1] Instruction (V2) (identifier: urn:hl7ii:2.16.840.1.113883.10.20.22.4.20:2014-06-09) (CONF:1098-31391).","","","","","","","","","",,,,,"",,,,"Supply.entryRelationship.act",0,1,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"Supply.reference","","","",0,*,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.reference",0,*,"",""
"Supply.reference.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.reference.typeCode",1,1,"",""
"Supply.reference.seperatableInd","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/BL {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.reference.seperatableInd",0,1,"",""
"Supply.reference.externalAct","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ExternalAct {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.reference.externalAct",0,1,"",""
"Supply.reference.externalObservation","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ExternalObservation {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.reference.externalObservation",0,1,"",""
"Supply.reference.externalProcedure","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ExternalProcedure {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.reference.externalProcedure",0,1,"",""
"Supply.reference.externalDocument","","","",0,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/ExternalDocument {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.reference.externalDocument",0,1,"",""
"Supply.precondition","","","",0,*,"","","","Element {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.precondition",0,*,"",""
"Supply.precondition.typeCode","","","",1,1,"","","","code {[]} {[]}
","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""PRCN""/>","","<valueCode xmlns=""http://hl7.org/fhir"" value=""PRCN""/>","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-ActRelationshipConditional","",,,,"Supply.precondition.typeCode",1,1,"",""
"Supply.precondition.criterion","","","",1,1,"","","","http://hl7.org/fhir/cda/StructureDefinition/Criterion {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"Supply.precondition.criterion",1,1,"",""
